project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
38563,p-value,0.07873144906869317,3.689764135267851e-07,1.2952154841950264e-05,3.132054733875276e-05,0.0007962244690147151,0.010433003977381278,4.912187288146061e-05,0.24087957645369965,0.001422789514127157,0.0008183576358061384,0.2700436788559047
38578,p-value,1.007741539530642e-08,0.00037261621356174244,0.0002038022588587875,nan,0.177852957866752,0.07240382354379211,0.03817311766922714,nan,0.059190812688698725,0.3122846796251466,0.0020345575160174213
38701,p-value,0.3229723986126918,0.0014541576640893746,0.0009915362287158964,0.4088134343329515,0.0016750002879925548,0.0006478987281109375,0.006706313144118999,0.2746799595237546,0.00798027596812135,0.0522828958322182,0.01642621873569309
38958,p-value,5.424544767923469e-06,4.89054907238355e-05,1.2382871417494767e-08,0.007412213708335386,3.7082818736265985e-06,5.832692421087831e-07,8.279846464033615e-05,0.035165309594380884,1.3654510219176796e-08,6.25538128405824e-09,0.8007109973202647
39103,p-value,1.2988233877960206e-07,9.559045507706555e-12,4.9383696152928516e-17,nan,6.840340385316157e-09,7.672132801275681e-09,1.4031686595260934e-08,0.8114797875385132,5.5210924600853116e-17,7.898417261074377e-19,4.513632904136951e-11
39735,p-value,0.10099271243182187,0.1382582240791932,0.004700648177213938,0.6030189793499527,0.01323940441736441,0.047835804293773966,0.0009890538736158443,0.15501487243312143,5.349239046675064e-18,0.0009653851345147106,0.04605763937675582
39873,p-value,0.0019113332109794686,0.041484498257838676,0.0016413023633060954,nan,3.4723726596905824e-05,3.5462789366228375e-05,9.144270331761715e-05,0.6734885804043419,0.00023890525484726631,0.0018345028419156015,0.9282360296185804
39890,p-value,0.10587343620758186,1.9765029016527804e-07,5.543614062273138e-16,nan,1.57422362699913e-10,2.0936228344806376e-14,6.264062900268644e-16,0.744237685784202,4.2878742317044237e-11,7.886111381274767e-06,0.7040517337887255
39891,p-value,0.2303429101034947,4.35752225683191e-06,5.092033197429626e-09,0.9712855285817821,9.854722163576737e-12,9.156510118156573e-12,5.414100387068732e-15,0.004111626919758262,1.7902277338617123e-16,1.6766018033561976e-07,0.0037971274806780733
40051,p-value,6.272209744387682e-07,1.1032553797521878e-06,3.0008628778980458e-06,nan,1.413993208086114e-08,3.0771854306407914e-08,4.664051611783518e-08,2.44646085237011e-06,3.0215840956632104e-07,0.0010077489714729665,0.00027287416495864987
40877,p-value,3.222329262816191e-12,1.2279532871439632e-06,0.0007546831241448734,nan,0.0002201796472151813,0.0007101576414653328,4.1196384589275707e-07,nan,0.0006196438577949598,5.823380952210199e-05,0.35511175068568024
41119,p-value,2.028123218765509e-10,0.00017202218743275714,0.00037735463451600435,0.19891717883684268,3.965940025823992e-05,4.8125530576325446e-05,5.4205067461349185e-06,0.7190282809360722,8.64705861962842e-05,0.002799835703277353,0.2630662497891922
41217,p-value,0.18262297095717203,0.8154636797296085,0.7915609686773819,0.4248591492872285,0.03296997415402654,0.020662421392156075,0.021603718955845553,0.9705177989502705,0.0001771983045670306,0.016113236831187358,0.004741091709005964
41728,p-value,0.9382067354608343,0.01632997438141582,2.8779380927809926e-13,0.02409302009786813,0.009884316100173048,0.006497046321310583,0.0002882279060370889,0.013644946891696109,0.00640806432152426,0.7741439100511605,0.08991744702918325
41885,p-value,0.2457929317786975,3.8799538344330376e-07,1.894050362076934e-07,nan,0.0019815557662353693,2.608058625061536e-05,9.527434602287162e-07,0.4248919297047571,0.00067273517056576,9.975733705005675e-06,0.22872306760413755
