project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
154500,cor,0.3292178106120725,0.4413778780957391,0.5684044408488808,nan,0.544146192774717,0.5422169756081986,0.7196379660161392,0.680484528825536,0.4565984808645761,0.13295714892445631,0.44960859045374835
156368,cor,0.28516642877631415,0.7883570394388846,0.5118823089181063,0.022566177965849435,0.5329243339684011,0.4975229756046425,0.4366072828993319,0.0748865150586535,0.47018627979493166,0.26697459319816386,-0.04071657012754255
157389,cor,0.5521822981051581,0.8199904728664296,0.7919913742292879,0.10182955173044432,0.435608021343016,0.49490071288110365,0.32931950746980465,nan,0.27472695125750124,0.4513634440615615,0.025753877602497015
157397,cor,0.7363710729866159,0.13877744525477245,0.4753086615572242,0.01871381776170427,0.21906718849399376,0.21906718849399376,0.18845238842493092,nan,0.5759434373016165,0.6501777309721855,0.41146043197502313
159315,cor,0.5454304048404491,0.7403576441708297,0.4978481060346727,0.30485951960541635,0.5211012354842846,0.46182092663387625,0.30485951960541635,0.357039622113781,0.44694716425200126,0.5614633227273081,-0.09714063951574066
160896,cor,0.4032880149910471,0.42394551528049396,0.6741139628547292,0.13850712026951614,0.8557393183441787,0.7685144773609797,0.8488829825604601,0.5969864576556648,0.7272221068633204,0.5681766110488883,0.22765664908412847
161555,cor,0.340571794146312,0.4746187024122255,0.5187382850073382,0.5932882123570675,0.3409402319938629,0.4370955301150976,0.42697348830980497,nan,0.38459283670326466,0.3821743103161837,-0.0524885831050789
162539,cor,0.24267186940019603,0.7667107725778175,0.750478405247722,-0.0643027595655392,0.7031668872432704,0.6999027676807079,0.8830014111498069,0.7332353240342169,0.8289567978970662,0.5478306336199011,0.014625792352165084
162650,cor,0.2097003428795936,0.11526796683398603,0.7610601986872256,0.3990706751789351,0.40369707908264807,0.4115201742418516,0.4560200835814725,0.2949859422369425,0.3665884096148221,0.3547018507346052,0.0006929934092598181
162964,cor,0.8150106114597602,0.9712168754228061,0.9295051160091647,0.6646032603786576,0.9327378227831147,0.9339411945375534,0.9411890584248713,nan,0.9913945820465627,0.9889269350188887,0.6972573726148108
164152,cor,0.15127909032977555,0.6224113863074151,0.5398288646471371,0.14242642332969851,0.45338605786774394,0.49030704735883723,0.43144959414917405,0.11464037338864246,0.5427096115554731,0.5676906438049063,0.1898307957588999
165082,cor,0.5133650027113169,0.7431383944783734,0.695353477889916,0.36004474459861313,0.6258206247026997,0.6891927747145639,0.6802551855244052,0.3832494650098462,0.6768012339924727,0.6896091851591571,-0.11981228073912892
165148,cor,0.1694889776521663,0.8603314576116536,0.8029692173025573,0.5680118161744959,0.4624026143061093,0.44557616417488977,0.40425211731545696,-0.06294096922067785,0.38177816499671197,0.11635624461029359,-0.02491730943282246
166572,cor,0.30801991137978746,0.8025642357673649,0.7100348212741898,0.17835246797538368,0.5999112178985272,0.5842049318651892,0.26732880606349313,nan,0.5802223487046362,0.4477922257441156,0.19012426528718995
169752,cor,0.31700885478928464,0.7641925294735744,0.6903093290448383,nan,0.23362426693462116,0.16909838892142054,0.24388088209290276,nan,0.14440396652506157,0.37394544356953185,0.15210691088350825
169877,cor,0.32466098857759773,0.7017179298827323,0.6552908687605992,-0.1090856785953658,0.5509583943574617,0.5957496168563436,0.4977734961022067,0.5529544467406752,0.6566093477535146,0.6916319347065867,0.20075689294546092
171253,cor,0.4866973022478382,0.5424777572993473,0.6847781636554079,0.44656139401668854,0.6382773211972086,0.47314619468585106,0.4446031947431135,0.44826122927215234,0.6568376345356183,0.5735476561134967,0.0276809735121735
172990,cor,0.3783488382056079,0.34636502426033844,0.6283974822359831,0.2985483580901612,0.4468442598793841,0.44448677821871874,0.7353216933024652,-0.046203853803442364,0.45486554368131,0.34608153348593024,0.0715762900898323
174870,cor,0.024141956037999696,0.4697982486085816,0.8621733782084715,0.8047662931911969,0.054985714973034665,0.06103763403459629,0.2169242778556488,-0.03547130668725146,0.8324085588158415,0.8367037359071834,-0.24174297966991665
181526,cor,0.3365218096493201,-0.00957084959959878,0.36018306462886557,-0.06534822315072646,0.5509348627861725,0.54039757578139,0.5575297843881047,0.06576341758254498,0.45098767922542987,0.27103228921645467,-0.20760425494607676
